intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp
30000,1.6980715567354007e-05,0.0037267080745341614,0.0037267080745341614,1.7058151237568874e-05,GCA_011752985.1.fna,,2163b024,8050000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
30000,1.6979273966245202e-05,0.003658536585365854,0.003658536585365854,1.7058151237568874e-05,GCA_011753035.1.fna,,f9a0dfd9,8200000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.659341592199163e-06,0.0012033694344163659,0.0012033694344163659,5.686050412522957e-06,GCA_011753045.1.fna,,7b878cd7,8310000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
30000,1.698129227634223e-05,0.0037546933667083854,0.0037546933667083854,1.7058151237568874e-05,GCA_011753075.1.fna,,ed17eed3,7990000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.6625141562853905e-06,0.001366120218579235,0.001366120218579235,5.686050412522957e-06,GCA_011753085.1.fna,,3017937e,7320000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.659437678272287e-06,0.0012077294685990338,0.0012077294685990338,5.686050412522957e-06,GCA_011753135.1.fna,,68009c3d,8280000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.65946970768839e-06,0.0012091898428053204,0.0012091898428053204,5.686050412522957e-06,GCA_011753145.1.fna,,6761aa32,8270000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
30000,1.6981965153007505e-05,0.003787878787878788,0.003787878787878788,1.7058151237568874e-05,GCA_011753155.1.fna,,96e91579,7920000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
30000,1.6982157413277784e-05,0.0037974683544303796,0.0037974683544303796,1.7058151237568874e-05,GCA_011753175.1.fna,,f7d1633b,7900000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.667103033600254e-06,0.001697792869269949,0.001697792869269949,5.686050412522957e-06,GCA_011753195.1.fna,,90bbfc5c,5890000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
1850000,0.001050885584121971,0.5167597765363129,0.5167597765363129,0.0010519193263167472,GCA_011753235.1.fna,,f7337aa9,3580000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
30000,1.6959404837952886e-05,0.0029211295034079843,0.0029211295034079843,1.7058151237568874e-05,GCA_011754595.1.fna,,e1e75b9f,10270000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
250000,0.00013247910804466137,0.00194325689856199,0.00194325689856199,0.00014215126031307394,GCA_022457215.1.fna,,61a8610e,128650000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.596691236141194e-06,0.000355998576005696,0.000355998576005696,5.686050412522957e-06,GCF_000001985.1_JCVI-PMFA1-2.0_genomic.fna,,48644860,28090000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1300648092168085e-05,0.0017953321364452424,0.0017953321364452424,1.1372100825045914e-05,GCF_000002515.2_ASM251v1_genomic.fna,,2986809d,11140000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1292799710904328e-05,0.0016168148746968471,0.0016168148746968471,1.1372100825045914e-05,GCF_000002545.3_ASM254v2_genomic.fna,,2e757862,12370000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.595501217021514e-06,0.00035124692658939234,0.00035124692658939234,5.686050412522957e-06,GCF_000002655.1_ASM265v1_genomic.fna,,da51220c,28470000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
50000,2.8232636928289102e-05,0.0040453074433656954,0.0040453074433656954,2.8430252062614786e-05,GCF_000003835.1_ASM383v1_genomic.fna,,a09f43e4,12360000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.642640304251165e-06,0.0007385524372230429,0.0007385524372230429,5.686050412522957e-06,GCF_000006335.3_ASM633v3_genomic.fna,,1f538e88,13540000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1309722402863621e-05,0.00205761316872428,0.00205761316872428,1.1372100825045914e-05,GCF_000026365.1_ASM2636v1_genomic.fna,,3756358d,9720000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.63888575617458e-06,0.0006793478260869565,0.0006793478260869565,5.686050412522957e-06,GCF_000026945.1_ASM2694v1_genomic.fna,,ef40e60a,14720000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1315673339142046e-05,0.0022753128555176336,0.0022753128555176336,1.1372100825045914e-05,GCF_000091025.4_ASM9102v4_genomic.fna,,ec9478d5,8790000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1305055620873654e-05,0.0019138755980861245,0.0019138755980861245,1.1372100825045914e-05,GCF_000142805.1_ASM14280v1_genomic.fna,,edf8fabc,10450000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1300839652386172e-05,0.0018001800180018,0.0018001800180018,1.1372100825045914e-05,GCF_000146045.2_R64_genomic.fna,,5853829c,11110000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1141937137190673e-05,0.0005502063273727648,0.0005502063273727648,1.1372100825045914e-05,GCF_000146915.1_ASM14691v2_genomic.fna,,e732731b,36350000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.651026508965354e-06,0.0009165902841429881,0.0009165902841429881,5.686050412522957e-06,GCF_000149425.1_ASM14942v1_genomic.fna,,96941922,10910000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.6380591545166496e-06,0.0006675567423230974,0.0006675567423230974,5.686050412522957e-06,GCF_000149685.1_ASM14968v1_genomic.fna,,b0887401,14980000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1283306911589649e-05,0.001443001443001443,0.001443001443001443,1.1372100825045914e-05,GCF_000150035.1_ASM15003v1_genomic.fna,,b62f6243,13860000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.3389427825502e-06,8.745080891998251e-05,8.745080891998251e-05,5.686050412522957e-06,GCF_000151645.1_ASM15164v1_genomic.fna,,9c141bbd,114350000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.6578046586363555e-06,0.0011376564277588168,0.0011376564277588168,5.686050412522957e-06,GCF_000181695.1_ASM18169v1_genomic.fna,,60ae9c0d,8790000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
30000,1.6936330687502116e-05,0.002365930599369085,0.002365930599369085,1.7058151237568874e-05,GCF_000182765.1_ASM18276v2_genomic.fna,,05169088,12680000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.641494319015221e-06,0.0007194244604316547,0.0007194244604316547,5.686050412522957e-06,GCF_000182965.3_ASM18296v3_genomic.fna,,6291480d,13900000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1321181931393638e-05,0.0025220680958385876,0.0025220680958385876,1.1372100825045914e-05,GCF_000187245.1_Hansenula_2_genomic.fna,,31effa2d,7930000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.63856780377784e-06,0.0006747638326585695,0.0006747638326585695,5.686050412522957e-06,GCF_000209165.1_ASM20916v1_genomic.fna,,98abd277,14820000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.643531948034358e-06,0.0007541478129713424,0.0007541478129713424,5.686050412522957e-06,GCF_000223485.1_Spathaspora_passalidarum_v2.0_genomic.fna,,ff37dcf9,13260000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.560745584768006e-06,0.0002522704339051463,0.0002522704339051463,5.686050412522957e-06,GCF_000225545.1_AOL24927_1.0_genomic.fna,,df06bda7,39640000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.571247903817976e-06,0.00027586206896551725,0.00027586206896551725,5.686050412522957e-06,GCF_000226115.1_ASM22611v1_genomic.fna,,ae2da29e,36250000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1284134506883322e-05,0.0014566642388929353,0.0014566642388929353,1.1372100825045914e-05,GCF_000227115.2_ASM22711v2_genomic.fna,,4ce61a2d,13730000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.131036198813543e-05,0.002079002079002079,0.002079002079002079,1.1372100825045914e-05,GCF_000235365.1_ASM23536v1_genomic.fna,,6a2b130b,9620000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.129694587068386e-05,0.0017064846416382253,0.0017064846416382253,1.1372100825045914e-05,GCF_000236905.1_ASM23690v1_genomic.fna,,ce4b6935,11720000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.129994576026035e-05,0.0017777777777777779,0.0017777777777777779,1.1372100825045914e-05,GCF_000237345.1_ASM23734v1_genomic.fna,,46e4a613,11250000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1314137014199242e-05,0.0022148394241417496,0.0022148394241417496,1.1372100825045914e-05,GCF_000243375.1_ASM24337v1_genomic.fna,,35ea8eeb,9030000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.12990520095364e-05,0.001755926251097454,0.001755926251097454,1.1372100825045914e-05,GCF_000304475.1_Ka_CBS2517_genomic.fna,,9616e1f8,11390000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.635009185064972e-06,0.0006273525721455458,0.0006273525721455458,5.686050412522957e-06,GCF_000313485.1_ASM31348v1_genomic.fna,,156c2421,15940000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.6461448123221465e-06,0.0008038585209003215,0.0008038585209003215,5.686050412522957e-06,GCF_000315875.1_ASM31587v1_genomic.fna,,e78875a6,12440000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1305566861122416e-05,0.0019286403085824494,0.0019286403085824494,1.1372100825045914e-05,GCF_000348985.1_ASM34898v1_genomic.fna,,dd9d85d5,10370000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.5824131655632095e-06,0.0003061849357011635,0.0003061849357011635,5.686050412522957e-06,GCF_000354255.1_CocheC4_1_genomic.fna,,30849b46,32660000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.585375253436402e-06,0.000315357931251971,0.000315357931251971,5.686050412522957e-06,GCF_000523435.1_Cochliobolus_carbonum_v1.0_genomic.fna,,8adcb20e,31710000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1299435028248587e-05,0.00176522506619594,0.00176522506619594,1.1372100825045914e-05,GCF_000576695.1_AUH_PRJEB4427_v1_genomic.fna,,842e5474,11330000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.130058424020522e-05,0.0017937219730941704,0.0017937219730941704,1.1372100825045914e-05,GCF_000938715.1_LALA0_genomic.fna,,45fc7c0b,11150000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.66752057309968e-06,0.001736111111111111,0.001736111111111111,5.686050412522957e-06,GCF_000988165.1_ASM98816v1_genomic.fna,,bd0813b4,5760000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1303522177510512e-05,0.0018709073900841909,0.0018709073900841909,1.1372100825045914e-05,GCF_001417885.1_Kmar_1.0_genomic.fna,,c2d6f628,10690000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.648696280898369e-06,0.000859106529209622,0.000859106529209622,5.686050412522957e-06,GCF_001447935.2_debFab1.1_genomic.fna,,c5c01386,11640000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1317082003576198e-05,0.002333722287047841,0.002333722287047841,1.1372100825045914e-05,GCF_001548555.1_ASM154855v1_genomic.fna,,a5af41e6,8570000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.635739606287231e-06,0.0006365372374283895,0.0006365372374283895,5.686050412522957e-06,GCF_001640025.1_ASM164002v2_genomic.fna,,cfb24e6c,15710000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.59995072043366e-06,0.0003696857670979667,0.0003696857670979667,5.686050412522957e-06,GCF_001641265.1_ASM164126v1_genomic.fna,,4a004774,27050000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
30000,1.6747426478797756e-05,0.0009185548071034905,0.0009185548071034905,1.7058151237568874e-05,GCF_001642055.1_Altal1_genomic.fna,,2c5419dc,32660000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.642067253441661e-06,0.0007288629737609329,0.0007288629737609329,5.686050412522957e-06,GCF_001661255.1_Wican1_genomic.fna,,8ab7cd40,13720000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.635993710231019e-06,0.0006397952655150352,0.0006397952655150352,5.686050412522957e-06,GCF_001664035.1_Metbi1_genomic.fna,,47f16a72,15630000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1314393039385403e-05,0.002224694104560623,0.002224694104560623,1.1372100825045914e-05,GCF_001664045.1_Hanpo2_genomic.fna,,c1b69fe6,8990000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.53192195564505e-06,0.00020403999183840033,0.00020403999183840033,5.686050412522957e-06,GCF_001831195.1_CORC01_genomic.fna,,e45774aa,49010000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.645953545094231e-06,0.0008,0.0008,5.686050412522957e-06,GCF_002105105.1_Prola1_genomic.fna,,66474b45,12500000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.660430758780743e-06,0.0012547051442910915,0.0012547051442910915,5.686050412522957e-06,GCF_002251995.1_ASM225199v2_genomic.fna,,752c24f4,7970000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.647515940113741e-06,0.0008326394671107411,0.0008326394671107411,5.686050412522957e-06,GCF_002775015.1_Cand_auris_B11221_V1_genomic.fna,,e6b9253f,12010000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.644009730272775e-06,0.0007627765064836003,0.0007627765064836003,5.686050412522957e-06,GCF_002926055.2_CanHae_1.0_genomic.fna,,b729c23c,13110000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.129133333709711e-05,0.0015873015873015873,0.0015873015873015873,1.1372100825045914e-05,GCF_002926085.2_CanDuoHae_v1.0_genomic.fna,,bc46c360,12600000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.6447106239098655e-06,0.0007757951900698216,0.0007757951900698216,5.686050412522957e-06,GCF_003013735.1_Cand_pseudohaemulonii_B12108_genomic.fna,,43a02383,12890000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.576094169078327e-06,0.0002882675122513693,0.0002882675122513693,5.686050412522957e-06,GCF_003184625.1_Aspneo1_genomic.fna,,b66d9da3,34690000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.573421467704809e-06,0.00028129395218002813,0.00028129395218002813,5.686050412522957e-06,GCF_003184755.1_Asppip1_genomic.fna,,2c47bd13,35550000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1325156570289585e-05,0.0027359781121751026,0.0027359781121751026,1.1372100825045914e-05,GCF_003290485.1_ASM329048v1_genomic.fna,,4a614100,7310000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.531371171599728e-06,0.00020329335230737954,0.00020329335230737954,5.686050412522957e-06,GCF_003444635.1_ASM344463v2_genomic.fna,,0d66a430,49190000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
40000,2.2322674256375915e-05,0.0012030075187969924,0.0012030075187969924,2.2744201650091828e-05,GCF_004154835.1_ASM415483v1_genomic.fna,,197542d2,33250000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.564241955497193e-06,0.00025967281225655674,0.00025967281225655674,5.686050412522957e-06,GCF_009193445.1_Asppset1_genomic.fna,,91d8d261,38510000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.569200095790242e-06,0.000270929287455974,0.000270929287455974,5.686050412522957e-06,GCF_009193645.1_Asppsen1_genomic.fna,,83d636a9,36910000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1336583153837434e-05,0.003616636528028933,0.003616636528028933,1.1372100825045914e-05,GCF_009648975.1.fna,,23562a2a,5530000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.58309884318192e-06,0.00030826140567200987,0.00030826140567200987,5.686050412522957e-06,GCF_010015615.1_Cucbe1_genomic.fna,,1218e0dc,32440000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.582662483391579e-06,0.0003069367710251688,0.0003069367710251688,5.686050412522957e-06,GCF_010094145.1_Didex1_genomic.fna,,a0be8245,32580000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
280000,0.00015879587357579952,0.05761316872427984,0.05761316872427984,0.00015920941155064282,GCF_011044475.1.fna,,0a3a4ba8,4860000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1307612284589986e-05,0.001990049751243781,0.001990049751243781,1.1372100825045914e-05,GCF_011074865.1_ASM1107486v2_genomic.fna,,ef2e9ef2,10050000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1288592876897895e-05,0.0015349194167306216,0.0015349194167306216,1.1372100825045914e-05,GCF_011074885.1_ASM1107488v2_genomic.fna,,0aeaa652,13030000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.605569694048006e-06,0.000395882818685669,0.000395882818685669,5.686050412522957e-06,GCF_012550715.1_ASM1255071v1_genomic.fna,,8423baed,25260000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.550375205363883e-06,0.00023255813953488373,0.00023255813953488373,5.686050412522957e-06,GCF_012971845.1_ASM1297184v1_genomic.fna,,8110f513,43000000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1166135344726513e-05,0.0006161429451632779,0.0006161429451632779,1.1372100825045914e-05,GCF_013036055.1_ASM1303605v1_genomic.fna,,a1db0d86,32460000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1305694678409515e-05,0.001932367149758454,0.001932367149758454,1.1372100825045914e-05,GCF_013402915.1_ASM1340291v1_genomic.fna,,438bee5a,10350000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.528374381513116e-06,0.00019932230416583617,0.00019932230416583617,5.686050412522957e-06,GCF_014066305.1_Lecol_v1.0_genomic.fna,,552b6af7,50170000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1313688998003133e-05,0.002197802197802198,0.002197802197802198,1.1372100825045914e-05,GCF_014133895.1_ASM1413389v1_genomic.fna,,be5662c8,9100000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.599605787752542e-06,0.0003681885125184094,0.0003681885125184094,5.686050412522957e-06,GCF_015533775.1_ASM1553377v1_genomic.fna,,ed31fc4d,27160000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.570130730968256e-06,0.0002731494127287626,0.0002731494127287626,5.686050412522957e-06,GCF_016861625.1_AkawachiiIFO4308_assembly01_genomic.fna,,6e59b9d0,36610000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.582039230571713e-06,0.0003050640634533252,0.0003050640634533252,5.686050412522957e-06,GCF_018340605.1_Asppvi_assembly01_genomic.fna,,49649a6e,32780000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1319259720414284e-05,0.002430133657351154,0.002430133657351154,1.1372100825045914e-05,GCF_019207285.1_ASM1920728v1_genomic.fna,,4f7955b8,8230000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.131592943386405e-05,0.002285714285714286,0.002285714285714286,1.1372100825045914e-05,GCF_019207475.1_ASM1920747v1_genomic.fna,,1ce4ead1,8750000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.533574966106853e-06,0.00020631318341242006,0.00020631318341242006,5.686050412522957e-06,GCF_020137385.1_ASM2013738v1_genomic.fna,,383d81e7,48470000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1316441658085031e-05,0.002306805074971165,0.002306805074971165,1.1372100825045914e-05,GCF_020536065.1_ASM2053606v1_genomic.fna,,8c12fac5,8670000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.12943302462164e-05,0.0016488046166529267,0.0016488046166529267,1.1372100825045914e-05,GCF_020623625.1_UHD_SCDLUD_16_genomic.fna,,e4f6a85d,12130000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.536577398583744e-06,0.0002105706464518846,0.0002105706464518846,5.686050412522957e-06,GCF_022495145.1_Xylbam139988_1_genomic.fna,,c396c270,47490000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.108653595640774e-05,0.000441306266548985,0.000441306266548985,1.1372100825045914e-05,GCF_900067095.1_F._proliferatum_ET1_version_1_genomic.fna,,30f69fb9,45320000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
20000,1.1294457809552853e-05,0.0016515276630883566,0.0016515276630883566,1.1372100825045914e-05,GCF_903064755.1_KABA2_genomic.fna,,e4c6a30a,12110000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.593591981026536e-06,0.000343878954607978,0.000343878954607978,5.686050412522957e-06,ICBG2046.fna,,b78f627e,29080000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.597662416175005e-06,0.0003599712023038157,0.0003599712023038157,5.686050412522957e-06,ICBG2047.fna,,731bd216,27780000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
10000,5.5938735896446214e-06,0.00034494653328734045,0.00034494653328734045,5.686050412522957e-06,ICBG736.fna,,91f1bae0,28990000,11231.6.197619.GTGGCC.fastq.gz.abundtrim,,8759887c,1758690000
