contig	cluster	completeness	purity	coverage_stddev	gc_content_stddev	coverage	gc_content	length	superkingdom	phylum	class	order	family	genus	species	taxid	x_1	x_2
scaffold08118	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	95.28936953520478	44.46387482742752	10865	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.994460476439957	-23.532153372379987
scaffold08487	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	98.5063945834117	43.30449501598646	10634	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.2788629275946	-23.44969680288893
scaffold08558	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	109.6324778260049	45.687865635025474	10598	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.786018759472936	-23.33075562838655
scaffold08953	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	102.31939493207436	45.12958859234994	10379	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.836110214027767	-23.47532481660105
scaffold09586	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	90.16391639163916	44.264426442644265	9999	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.207181499678905	-23.11928289857523
scaffold10106	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	89.86894850447116	44.4650015417823	9729	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.258662345136415	-23.02054392246227
scaffold10136	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	101.09898032753117	45.41147389020497	9709	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.908765031367328	-23.5248594089431
scaffold10510	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	118.19979013641134	46.94648478488982	9530	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.691862012052321	-23.40571476562136
scaffold10514	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	101.56859452083552	49.08155767817781	9527	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.607536460733559	-22.529303770959466
scaffold10745	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	104.25828025477708	46.07218683651805	9420	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.752543113206356	-23.303338904009383
scaffold11124	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	92.32159066349686	43.64599092284418	9254	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.24093660097138	-23.11242717542301
scaffold11496	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	120.95894331315355	46.37314254265272	9085	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.891126958670615	-22.867049214937577
scaffold11682	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	119.51781947374263	45.63117575219274	9007	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.948715061435171	-23.289872763808077
scaffold13323	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	116.0090735434575	44.34097421203438	8376	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.16475534365393	-23.112165267673625
scaffold13692	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	100.2192578219743	46.26485568760612	8246	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.863496081484913	-22.72546156373442
scaffold14051	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	95.00739371534196	44.41158348736907	8115	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.188599866786396	-23.159730326062505
scaffold14462	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	122.20436035584513	44.95677233429395	7981	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.759160420165503	-23.555150356774806
scaffold14582	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	126.8129958443521	43.86097468832641	7941	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.950956254998022	-23.39097572534476
scaffold14587	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	90.34534005037784	45.012594458438286	7940	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.197177675663424	-23.02889907759537
scaffold14642	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	104.76060070671376	46.04997476022211	7924	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.8988382856757555	-23.0793648408582
scaffold15006	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	125.89048106448313	46.83981576253839	7816	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.738871543821587	-22.679481823192987
scaffold15216	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	116.2498064516129	43.52258064516129	7750	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.214987403372268	-23.62150956880989
scaffold15849	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	120.19547678878456	44.160825287660366	7561	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.106439979503056	-23.335144599526423
scaffold16197	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	117.3421686746988	45.44846050870147	7470	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.134185744936278	-23.1427183952597
scaffold16409	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	117.04601889338733	45.88394062078272	7410	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.8887645075555906	-23.12141952898954
scaffold16621	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	118.00462459194776	46.10990206746464	7352	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.836628709197991	-22.93044547712585
scaffold16735	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	121.1252729257642	45.23744541484716	7328	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.819431660292317	-23.117556553512586
scaffold17057	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	96.73014776964509	45.61524651291258	7241	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.9206684422255424	-23.202666187860444
scaffold17461	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	100.0364554122266	45.16264722378015	7132	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.177589493285032	-22.61922777394048
scaffold17482	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	122.340724108897	43.62896435587987	7126	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.1306159969431	-23.44716816981287
scaffold17886	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	89.2990335417851	43.78908470722001	7036	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.26016878821018	-23.114063416002697
scaffold18849	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	90.35412386263576	46.11094804813619	6814	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.818819034359451	-22.86715643993005
scaffold18985	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	118.13032581453632	42.93085655314758	6783	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.291914365871769	-23.516885810013413
scaffold19185	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	103.76772471076832	44.91248887570454	6742	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.986926193531746	-23.35083355953625
scaffold19228	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	109.1145276292335	45.90017825311943	6732	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.827158344126927	-23.372444656927904
scaffold19261	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	124.37135633551458	44.33372992266508	6724	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.12590341399749	-23.242769615277044
scaffold19574	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	116.28274928560684	46.38291472401865	6649	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.842138855003791	-23.059832093506127
scaffold19653	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	116.61649826572162	46.70487106017192	6631	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.713903925339704	-23.506243697891986
scaffold19726	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	99.2298277425204	46.645512239347234	6618	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.655590857567169	-23.27160167367034
scaffold19736	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	116.91324062877872	45.58645707376058	6616	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.968715990494273	-23.244635898734323
scaffold19840	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	122.83462297071765	46.71521772113488	6591	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.799782848246351	-23.291063252966307
scaffold19926	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	95.93899284953598	45.534763426137225	6573	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.949933601854004	-23.27138767550862
scaffold20131	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	98.79751876244448	46.54617858783888	6529	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.9246515649627165	-23.452995186934206
scaffold21144	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	121.64415625494227	46.03827297169065	6323	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.939193376284066	-23.1764482120808
scaffold21821	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	123.280265071925	45.74106998545337	6187	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.82208525893637	-23.660677491117195
scaffold21953	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	98.68651630699335	45.4973227324355	6163	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.111151013824218	-23.13157011576327
scaffold22038	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	114.12302685109846	45.90724165988609	6145	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.111132354056544	-22.675764872235447
scaffold22172	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	117.60088293001962	44.7351209941138	6116	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.920631985077732	-23.54247250914504
scaffold22219	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	92.27038978054372	45.72551588601376	6106	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.99871245585369	-23.006110220617423
scaffold22524	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	122.583788254756	45.80645161290322	6045	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.910662075464841	-23.45870178007848
scaffold22830	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	119.38975129360708	47.62143214822233	5991	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.943139854002264	-22.271519975328427
scaffold23048	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	111.50159637035792	42.68190220131071	5951	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.36598039870822	-23.59315366437959
scaffold23073	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	108.73986884143264	45.85505296788297	5947	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.847055774171233	-23.497583687921637
scaffold24198	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	91.8144222415291	43.68375325803649	5755	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.044220469983351	-23.54709651482821
scaffold24226	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	124.7056164145366	45.64423578508085	5751	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.691835147608614	-23.36848510937876
scaffold25006	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	110.0126559714795	45.668449197860966	5610	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.934694628024642	-22.95670221023448
scaffold25071	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	102.05233077335238	44.49008751562779	5599	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.021138873011381	-23.527895646386774
scaffold25190	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	100.09236011477762	45.3909612625538	5576	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.737575253629414	-23.10145864770097
scaffold25213	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	89.28643216080403	43.018664752333095	5572	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.392017429223923	-23.504466705681
scaffold25494	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	101.28496471865388	44.961100054278994	5527	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.622726133514877	-23.75918892873541
scaffold25719	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	116.0054664723032	43.91399416909621	5488	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.240294516303628	-23.282017309849163
scaffold25855	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	107.0117066032559	45.14358880556064	5467	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.862510214110121	-23.116259847581127
scaffold26190	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	107.80836108028116	43.89567147613762	5406	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.060531492683868	-23.51975986542921
scaffold26376	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	126.53954959985111	44.89112227805696	5373	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.150081931166842	-22.820203853787127
scaffold26651	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	122.01932457786116	43.65853658536585	5330	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.374453249360688	-23.175274014332413
scaffold26826	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	128.26239396795475	46.48444863336475	5305	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.017652746011105	-23.034882109073
scaffold26843	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	89.36356779181595	43.843107674901	5303	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.474084782739276	-22.81805629492877
scaffold27175	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	90.5375381097561	45.80792682926829	5248	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	7.950325542894308	-22.87977842299746
scaffold27228	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	120.93875214653691	47.68174012593017	5241	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.603259731827172	-23.53289238875458
scaffold27252	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	119.61607483772433	44.31080565101183	5238	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.150193869973268	-23.33230525472494
scaffold27442	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	102.46977547495682	44.25254269813856	5211	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.086197058923569	-23.22033862369973
scaffold28044	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	125.01871709884968	45.38896471046988	5129	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	7.682416527642529	-23.694136678213283
scaffold28111	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	124.32701699550694	44.93065051767923	5119	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.113831892596211	-23.220549677047227
scaffold28897	bin_0001	31.654676258992804	100.0	6.6443702341127	1.7093757837308736	105.7132	43.42	5000	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.461189323519866	-23.31881145129329
scaffold29043	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	125.40349467764612	42.33781883912432	4979	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.364381861882693	-23.331553306413344
scaffold29063	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	120.72312638135423	43.13843680932288	4977	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	weissella_cibaria	137591	8.156978123826462	-23.093176950402565
scaffold29151	bin_0002	54.67625899280576	98.68421052631578	4.363019743596938	1.4445794159868899	117.61079774375504	44.01692183722804	4964	bacteria	firmicutes	bacilli	lactobacillales	lactobacillaceae	weissella	unclassified	46255	8.201593418515543	-23.32221608885193
