contig	cluster	completeness	purity	coverage_stddev	gc_content_stddev	coverage	gc_content	length	superkingdom	phylum	class	order	family	genus	species	taxid	x_1	x_2
scaffold00231	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	131.18992319792727	56.28065142962895	43228	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	24.34622586555742	7.637448557470802
scaffold00258	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	14.3222580880033	63.83515763415285	41203	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_entomophila	312306	-7.417784935732227	-27.799586565375503
scaffold00261	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	133.63001464128843	59.812103465104926	40980	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.20203740503748	5.546278787620176
scaffold00262	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	124.75886819169452	60.992163277263735	40961	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.614285803944533	5.39373043113231
scaffold00272	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	125.02921337168932	59.966769169725225	40324	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.107888455750192	5.310237729575325
scaffold00283	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	99.4285459092533	56.050630327157656	39186	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	24.117405605323608	9.389798578760592
scaffold00300	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	92.06621131496044	56.44243242527732	37773	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	24.269897972547703	9.13132355618641
scaffold00305	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	137.07541140757309	60.71523672578154	37554	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	29.510741346672567	5.011204563689014
scaffold00327	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	99.28619519328936	57.67776827350239	36241	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	25.67568153663364	9.445212986372068
scaffold00331	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	140.59222978582102	62.34434667109414	36138	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.648078918020893	5.310792650007646
scaffold00338	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	123.61601486612044	58.16651181124532	35517	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	29.044616198514472	5.830904130391639
scaffold00348	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	130.7590915583488	58.29452935294958	35005	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	28.9639820864754	5.742717980961058
scaffold00388	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	94.85067723818965	58.83112592726072	33297	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	26.180192674786515	9.45252644342729
scaffold00389	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	99.91177089280885	56.408330077831536	33277	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	22.25388964740753	7.397458738178292
scaffold00412	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	83.67483282487443	53.88739946380697	32451	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	18.7656532755482	6.486573385302528
scaffold00433	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	139.1629650542694	61.67262689001819	31878	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.58956891674445	5.419374980034671
scaffold00436	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	8.09229368169828	66.13490767491521	31844	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_monteilii	76759	-8.1867284369563	-28.615300457923947
scaffold00501	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	134.32735575480817	59.90466984433852	30001	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.496231676200303	5.45495888449851
scaffold00514	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	11.947059814658804	63.56192080876159	29675	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_monteilii	76759	-7.88158760645332	-27.99128210940636
scaffold00531	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	131.1901205809811	59.38955878322828	29192	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_cadivus	2728101	29.112520684896623	5.472314762352066
scaffold00552	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	138.94393719305526	59.09593968319845	28914	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	29.101541379991215	5.611375631954526
scaffold00555	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	11.962693294501074	65.928160321753	28842	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-8.121997031254615	-28.618880302715134
scaffold00559	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	138.17935802126033	59.51851594525117	28786	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	29.03398264382961	5.487319320481193
scaffold00562	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	99.26901256482545	56.41989488705579	28731	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	24.04656166135612	9.103519704398872
scaffold00591	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	9.367960750853245	59.670079635949946	28128	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_monteilii	76759	-2.2504250662085696	-23.052781466377176
scaffold00592	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	10.091239057718312	63.16632268165967	28102	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_monteilii	76759	-4.822329831848467	-26.089615700511672
scaffold00603	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	14.584489326529145	61.55394235606986	27826	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-6.356491708246967	-26.053125055572
scaffold00650	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	136.37799237799237	61.08336108336108	27027	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.44363731680883	5.277851285349375
scaffold00704	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	130.15556747643498	61.86297800597747	26098	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.65707029539166	5.36692924636275
scaffold00735	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	130.56496384418008	60.2519244226732	25722	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.281854525002927	5.38443118342324
scaffold00739	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	88.64186082755396	55.31052754617003	25666	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	23.947929691679867	8.998215635345504
scaffold00752	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	126.72567450641075	59.77346023755212	25426	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.224567557948305	5.464287211835607
scaffold00760	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	112.44694939303167	60.649534920384674	25372	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	29.85015713528129	4.798509084701858
scaffold00770	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	97.32120516272072	57.47090030881305	25258	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	25.07729939861153	9.373859314825228
scaffold00808	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	122.40528012898024	58.182184602982666	24810	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_sp._dm-44	2799805	29.238459114332933	5.63656312634348
scaffold00810	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	9.976770446846263	64.39345055654138	24796	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_monteilii	76759	-8.057160014725648	-28.399169621310893
scaffold00839	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	133.06811208836163	60.985886684393535	24445	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	acetobacter	acetobacter_sp._dsw_54	1670660	28.499623869958583	4.038208946172587
scaffold00843	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	89.19067327787567	55.489079211572346	24403	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	21.59204880806152	8.229544683668259
scaffold00844	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	13.607946856931973	65.11666051584861	24387	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_entomophila	312306	-8.02525458040808	-28.379342180985034
scaffold00853	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	136.84047139982755	61.05613271465528	24353	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	29.981610912956636	5.236587062918276
scaffold00883	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	94.5581191953688	54.68327016783974	24011	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	20.733226801265687	9.29344973307406
scaffold00910	bin_0004	29.496402877697843	100.0	0.935161626131577	3.196334360278997	7.610490220980442	59.21175175683685	23622	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_sp._p1c6_b	2762619	24.70520463959385	1.2896830356095434
scaffold00922	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	94.51750840318256	57.87346296217504	23503	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	25.376142088993284	9.548550200111489
scaffold00961	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	117.87159347335532	55.86269744835966	23044	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_cerinus	38307	21.905529395940324	7.676725628380347
scaffold01006	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	93.46734531993654	55.098713202890885	22692	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	23.727995607485514	9.086823225309956
scaffold01011	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	128.1683797256165	60.28055935418413	22669	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.23404728471669	5.405454682814702
scaffold01014	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	98.76223899704232	55.67033064053327	22653	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	23.29473877506462	9.168937008753444
scaffold01066	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	10.799084092847842	59.44417007138688	22273	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_monteilii	76759	-2.840818814241397	-23.06118752885419
scaffold01089	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	97.94967355821544	54.95103373231774	22056	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	20.659463389189447	8.825839777406296
scaffold01098	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	138.48547925282915	61.291642048811525	22003	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.61137465862073	5.369057522738718
scaffold01099	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	10.125386433897072	64.87543189670849	21996	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_monteilii	76759	-7.99322679582864	-28.38439859619085
scaffold01110	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	94.14421364985164	56.43460397169596	21905	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	24.421362590507123	9.428025814499666
scaffold01125	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	134.65518980377774	60.98477902072254	21812	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.339967022996312	5.406678685092
scaffold01127	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	127.98802257812858	59.34101234454592	21791	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_albidus	318683	29.99385412946282	5.461191573778294
scaffold01156	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	98.18190238029082	51.82921181809762	21594	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	18.26447642869751	9.129054971383333
scaffold01157	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	128.9773969430292	60.49559981472904	21590	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.38859783053137	5.259321627110782
scaffold01178	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	97.1436698531126	57.19281883889018	21445	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	25.075560721002688	9.54064676210847
scaffold01179	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	89.88172444361498	55.7738067466057	21433	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	23.973394974563494	9.122807733091305
scaffold01189	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	139.8716977603217	62.66891102071352	21387	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.69433563589913	5.318427861856774
scaffold01204	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	135.21233906587727	61.46978667418476	21282	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.63751406563744	5.384969978247444
scaffold01229	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	134.34896695191716	60.0917214316108	21151	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	unclassified	unclassified	433	27.89203536026577	3.6646388607729743
scaffold01240	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	12.927184006064053	64.55372370665151	21108	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-7.846294276797438	-28.051446270035147
scaffold01262	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	89.65703110093493	55.57622591108567	20964	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	23.5797591530932	8.927624392858746
scaffold01263	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	126.12146232043143	59.25165847372691	20953	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	29.5979065445831	5.282380841882066
scaffold01285	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	14.66852555165617	64.10749483197924	20801	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-7.84912330865872	-28.188082126268565
scaffold01293	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	10.418345705196185	64.57148365950063	20746	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-7.846262460814888	-28.21302024727157
scaffold01297	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	104.51981273227472	55.91486075582798	20719	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	23.770102984807725	8.446939321292232
scaffold01302	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	91.09990324141268	56.87953555878085	20670	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	25.07255958906271	8.924670659286432
scaffold01306	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	138.16196194257492	58.26272212269404	20653	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	28.655766906958977	5.8050894649244045
scaffold01309	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	91.81159139368094	56.34328358208956	20636	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	23.73497388565603	8.626121972187937
scaffold01311	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	131.4811814919003	55.38364535842468	20618	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	19.44547974954096	4.741062703351891
scaffold01324	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	123.89646612149532	58.00720404984423	20544	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	28.69980602675801	6.207022586575093
scaffold01327	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	12.422091210290391	61.51335022412785	20524	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_monteilii	76759	-3.93591585257648	-24.86800360962932
scaffold01335	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	9.075249364365344	62.52200273811852	20452	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_monteilii	76759	-6.4750585265341	-26.31301095320238
scaffold01361	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	10.77591907229213	62.72884283246977	20265	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_entomophila	312306	-5.9834226994904425	-26.401170001217935
scaffold01503	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	128.3838037186908	61.51718485888439	19523	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.62227395775931	5.395364184639349
scaffold01529	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	11.219299602867606	66.36237041621538	19389	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_entomophila	312306	-8.138368584318089	-28.667075142498344
scaffold01573	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	101.35058491748484	57.661374556089406	19148	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	25.383746177664342	9.708615481844372
scaffold01583	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	92.84420005236971	57.59099240638911	19095	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	24.89720782261875	9.51037800636282
scaffold01584	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	133.53821172280132	62.07637106489969	19091	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.530674931627733	5.156180498492117
scaffold01590	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	141.41003197232558	62.65527543372294	19079	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	30.67850084044464	5.311052570843502
scaffold01591	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	11.656304062909568	63.2608125819135	19075	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-7.925896216914697	-27.91888904903077
scaffold01620	bin_0004	29.496402877697843	100.0	0.935161626131577	3.196334360278997	7.30033194583487	57.52674008114232	18979	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_sphaericus	574987	26.36990851746349	5.763353049972144
scaffold01622	bin_0002	98.56115107913669	99.27007299270073	6.091943318235474	2.356033616727185	90.33865612648222	55.156785243741766	18975	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	gluconobacter_wancherniae	1307955	23.822719195350288	9.204006190106533
scaffold01718	bin_0001	92.08633093525181	98.4375	7.242169905956763	3.119364485246371	130.92162336267984	56.81769379428817	18628	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconobacter	unclassified	441	24.78142627032616	7.305222225834132
scaffold01764	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	13.358992454264156	63.639324683784814	18421	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_putida	303	-6.9892435879530765	-27.023875802801744
scaffold01769	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	9.99695734854659	64.65634338494974	18405	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_entomophila	312306	-6.9760636987076525	-27.590185933779665
scaffold01773	bin_0003	71.94244604316546	98.0	2.4080600014183924	3.1390452671942897	6.433153917251128	63.85581471211874	18393	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-7.801534859974241	-27.83667288999285
