contig	cluster	completeness	purity	coverage_stddev	gc_content_stddev	coverage	gc_content	length	superkingdom	phylum	class	order	family	genus	species	taxid	x_1	x_2
scaffold00236	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	10.962785009172707	56.49078361142657	22894	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.576321034432347	-31.858603733871185
scaffold00244	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.96254251512876	56.75162330491629	22639	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.756701349285634	-32.181701980591725
scaffold00266	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	17.745050634066235	51.601131283642005	21922	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	13.47843199746062	-21.608284185376288
scaffold00273	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.566706619952056	54.13977503226996	21692	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.662698999105111	-32.03293382333314
scaffold00275	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.745603913785942	57.05912216735127	21667	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.692139532606423	-32.06809300242934
scaffold00285	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.086758419841232	56.56442294142515	21289	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.708734058203548	-32.09726967729644
scaffold00302	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.87071568956426	58.745985331479794	20861	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.74406472887059	-32.154807774402435
scaffold00327	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.50278448573259	57.335764624710464	20291	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.675732694605066	-32.03494527343573
scaffold00330	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	13.247413964591209	52.99383330017904	20108	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.469193723033883	-31.69615946583993
scaffold00334	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.796743094060645	54.23847345022229	20019	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.518618752440315	-31.775020897729654
scaffold00350	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.617824085782209	57.77148348591371	19771	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.667782885780977	-32.02132605056671
scaffold00353	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.344974403162857	55.83658573673273	19729	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.629374519156933	-31.963477168180777
scaffold00358	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.133886738643309	52.61254838052557	19636	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.311899650113248	-31.42564872069533
scaffold00370	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.287054120541203	57.48769987699877	19512	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.711113826652128	-32.098823853320226
scaffold00376	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.488806163073264	55.79339227547697	19341	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.592373536824454	-31.8959340031213
scaffold00399	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	41.53539917083023	54.8952907409376	18814	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	19.03702027126024	-21.243206080198227
scaffold00415	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.399155798473943	55.42507711456248	18479	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.587279257731991	-31.89467444928497
scaffold00421	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.245396426424785	53.60362821703732	18301	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.285526034556524	-31.382202249573
scaffold00431	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.293138831881969	55.97648233401742	18029	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.711735971843496	-32.10942481799033
scaffold00438	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.73756890695473	58.75048722089203	17959	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.766054485668656	-32.196579166899056
scaffold00440	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.256281407035177	57.0854271356784	17910	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.714863060596113	-32.10797607340464
scaffold00474	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.322208033433943	56.28627815184584	17228	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.702083025295053	-32.090556586558314
scaffold00507	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.549693546448744	55.45006609782478	16642	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.557833704936438	-31.82394459148471
scaffold00584	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.653447382063243	54.52306894764126	15432	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.419156848105938	-31.60873792740524
scaffold00598	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	18.279182497052272	54.89322677846194	15266	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	19.021451946643943	-21.495581798471875
scaffold00619	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.836001067093504	61.077764439108975	14994	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.7799127859895565	-32.21708153415967
scaffold00653	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.271032504780116	59.39633979786944	14644	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.733742294619573	-32.14098700373739
scaffold00679	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.57802988378528	54.16436081903708	14456	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.2675388125289695	-31.338500671316524
scaffold00701	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.162543921293045	56.268446943078	14230	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.64132433484808	-31.97115010215274
scaffold00709	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.6858988006529	57.46220992122632	14091	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.7176985437744055	-32.10986515927757
scaffold00712	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.583778014941302	55.11205976520811	14055	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.45110133528603	-31.64285561876123
scaffold00729	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.774140044710464	52.52037210643975	13867	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.453074565354801	-31.720109875057457
scaffold00779	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.56439393939394	56.89245395127748	13464	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.666948026177989	-32.0239002779918
scaffold00794	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.091829085457272	54.22788605697151	13340	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.5282960235339145	-31.81287858767324
scaffold00797	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.683088512241056	57.10734463276836	13275	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.335103739666765	-31.403633436472905
scaffold00800	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.826109896736265	53.81774327278209	13267	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.645664900541031	-32.00826624046534
scaffold00809	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	27.14614977707247	42.49981107836469	13233	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	pantoea_anthophila	470931	-5.299054904912746	-27.479833304683268
scaffold00816	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.896064427898496	58.90442182039204	13162	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.713793499959769	-32.10240460505408
scaffold00824	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.762584982048736	55.1142005958292	13091	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.240087624670092	-31.232220849204285
scaffold00826	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.272366108946445	56.8569027427611	13089	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.72165615926342	-32.12178733435321
scaffold00851	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	13.182403599968966	57.1883001008612	12889	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.64329411380502	-31.964893539643658
scaffold00853	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.777354973984623	55.33121068571872	12877	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.159184476610766	-31.055158583607668
scaffold00886	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	20.23146759295808	45.80405778795295	12667	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	pantoea_agglomerans	549	10.933325593743922	-23.72865939123658
scaffold00906	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.8422607168516	57.14855911231739	12527	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.670229544293545	-32.03193830167955
scaffold00920	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	10.584583299911769	53.324777412368654	12467	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.515145905802513	-31.783830143105245
scaffold00951	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.991775244299674	58.20846905537459	12280	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.645605728820062	-31.974829613019388
scaffold00976	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	22.543225167203367	55.66014367104285	12111	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	20.603090274162216	-20.455723582765227
scaffold01006	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	20.436566852948538	57.360914171323714	11989	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	22.08022699485695	-20.862271472439364
scaffold01037	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	23.157586558044805	51.38323150033944	11784	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	pantoea_agglomerans	549	12.581690907271218	-22.928243485528
scaffold01042	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.438536792854103	57.00552956188856	11755	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.569430415445898	-31.836182375678305
scaffold01067	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	22.56379949961177	58.74385298938832	11591	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	22.22023736317558	-20.8875610996308
scaffold01100	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.236363636363636	58.8986013986014	11440	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.659594690695607	-31.99685138823236
scaffold01126	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.409119189405386	56.03946315883032	11251	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.622030905439748	-31.94251916836478
scaffold01147	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.54519368723099	57.65781922525108	11152	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.693335314619585	-32.07069061824152
scaffold01154	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.060309185691176	59.3834262088801	11126	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.774503537624039	-32.20083096914633
scaffold01156	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.071055945313905	46.88792948372009	11118	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	4.794736689777469	-30.764006543207124
scaffold01173	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.27674672489083	57.05058224163027	10992	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.680074339566836	-32.042671918365706
scaffold01275	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	10.840692805481538	57.28016749143509	10508	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.678203722174838	-32.03570731902056
scaffold01281	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.4902185323027	59.91029678404428	10479	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.781391447295026	-32.21806014103383
scaffold01296	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.748096752433266	58.13819022838971	10377	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.751364271669593	-32.17438229593851
scaffold01306	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.270343492985004	56.971456216739234	10335	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.710658882314076	-32.105342279380054
scaffold01308	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.484683986041102	54.94377665761923	10316	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.445604187494637	-31.63786340891261
scaffold01322	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.726430730233012	60.86575021936239	10257	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.781865189013565	-32.22053942315502
scaffold01327	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	19.2211576065702	42.774736018772	10228	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	unclassified	unclassified	unclassified	91347	-5.303101389429618	-27.45841844379879
scaffold01343	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.73178416699488	58.74359984245766	10156	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.703310635977808	-32.06943663788549
scaffold01356	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	10.829745210349596	51.55046415168872	10126	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	unclassified	unclassified	unclassified	91347	13.277798489450438	-22.23194298139008
scaffold01358	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.284006717376272	51.78306826039712	10123	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.152613729039987	-31.14449222400238
scaffold01433	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	10.572627699866926	60.845531784215375	9769	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.767342036442428	-32.187627921246694
scaffold01474	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	34.08881955278211	60.53042121684867	9615	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	23.29818029541322	-19.214406521083205
scaffold01532	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.978984425005336	54.1924471943674	9374	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.34368683733043	-31.480578104563413
scaffold01536	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	19.259057390189163	35.97306829111895	9357	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	pantoea_agglomerans	549	-5.645774962891836	-28.613110471301717
scaffold01545	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.673064550718422	54.20330259489599	9326	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.26734180940351	-31.314270822488844
scaffold01563	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	9.493202416918429	48.12257229175658	9268	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	4.633539008106975	-30.37678851620016
scaffold01633	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.491075363596298	54.86998677831644	9076	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.516107160902499	-31.76297214269582
scaffold01680	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.892949220939355	55.30770093038897	8921	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.3449942409707925	-31.42971267502202
scaffold01682	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.181512227956024	55.86717522997532	8914	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.606114592550469	-31.927523380797144
scaffold01702	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.11583229743474	56.40185331675895	8849	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.553228486725733	-31.81473506682741
scaffold01722	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.304234008650123	55.82745276576372	8786	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.360295995173685	-31.46195218345207
scaffold01743	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.6446735395189	55.12027491408935	8730	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.193493322510666	-31.13842722976801
scaffold01748	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.44961595781268	55.29061102831594	8723	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.564294809252989	-31.841140683238205
scaffold01752	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.231272226683492	56.189055867844445	8717	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.627371379423447	-31.952127003728343
scaffold01764	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.515950069348127	53.837263060564034	8652	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.136550406077486	-31.040841939103228
scaffold01775	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	11.660480222711982	57.7543208444496	8621	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.569601808853753	-31.81372075235607
scaffold01863	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	12.426644383430824	55.97469261071983	8377	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.245745346067154	-31.234128956266805
scaffold01915	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	9.693219303604154	55.84605986560782	8185	bacteria	proteobacteria	alphaproteobacteria	hyphomicrobiales	unclassified	candidatus_tokpelaia	candidatus_tokpelaia_sp.	2233777	5.349757597774178	-31.482460276663552
scaffold01972	bin_0001	89.92805755395683	96.8	6.085081451419883	4.674977753024887	20.97002487562189	44.60199004975125	8040	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_ovata	1839709	-7.700991235772031	-26.412296363778957
