contig	cluster	completeness	purity	coverage_stddev	gc_content_stddev	coverage	gc_content	length	superkingdom	phylum	class	order	family	genus	species	taxid	x_1	x_2
scaffold01252	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	29.695648051578647	66.70143168673556	10547	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.633657281110244	6.675889009485097
scaffold01299	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	22.30009671179884	66.37330754352031	10340	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.643476981684437	6.6659755997880525
scaffold01304	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	30.24473964898672	65.51924755163385	10313	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.58185774947992	6.672116108957882
scaffold01324	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	28.09447432762836	64.20537897310514	10225	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.448797671846467	6.750938727024519
scaffold01371	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	30.734216291575382	65.11651065524796	10042	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.603774915257496	6.669818862910386
scaffold01421	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	29.073674570062074	62.4910959601099	9827	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.038124758823018	6.923414867181353
scaffold01516	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	28.717161016949152	66.25	9440	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.523092932268266	6.722288062199163
scaffold01521	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	32.48950381679389	67.30279898218829	9432	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.635864405189489	6.679366928795754
scaffold01551	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	32.220027757019324	63.723710899967976	9367	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.636804244224235	6.6714485208241765
scaffold01590	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	19.733347727518083	67.008528554464	9263	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.614111452863428	6.684127915732969
scaffold01616	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	24.24586417065738	67.82760121898129	9188	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.582017845576784	6.711029912341076
scaffold01626	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	34.729931004271165	64.36315847114226	9131	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.488079888239293	6.740519113992363
scaffold01632	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	27.64836128466513	67.7627973254412	9123	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.6226449085584	6.682750722298255
scaffold01663	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	32.12433628318584	65.94026548672566	9040	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.613844981434864	6.682831175434972
scaffold01680	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	18.208611481975968	67.34534935469514	8988	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.586785128307614	6.7022475171581855
scaffold01699	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	31.47303043867502	63.38406445837064	8936	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-11.752779099282307	7.008688190805917
scaffold01704	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	30.977359336471643	68.7626092804304	8922	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.691959746521368	6.646356051355465
scaffold01716	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	33.992237597030034	64.75419057261784	8889	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.391809384518174	6.78469448968823
scaffold01752	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	34.61982905982906	66.32478632478633	8775	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.6398257347051	6.670101463147541
scaffold01773	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	18.328515714613445	65.87520073411333	8718	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.566935399136458	6.701799024359744
scaffold01792	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	24.28523760211713	69.26705787596364	8691	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.694904133869	6.643116471367563
scaffold01861	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	20.923620101212197	67.00011768859598	8497	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.64476440453448	6.663557425297882
scaffold01873	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	34.95151014629542	64.18121755545069	8476	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.57654014584885	6.697892527735929
scaffold01910	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	23.344321031888214	65.72315776901947	8373	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.600397020087058	6.6831281557254085
scaffold01921	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	31.854214123006837	66.63469607960675	8341	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.623600880244537	6.679299263866902
scaffold01925	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	36.54457108578284	68.17036592681464	8335	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.60891852738841	6.696067220565095
scaffold01930	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	33.49531700288185	64.66138328530259	8328	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-11.88514785184738	6.987067677033565
scaffold01933	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	26.337782587782588	69.1919191919192	8316	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.673001955350903	6.658504752655676
scaffold01955	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	30.94203073944088	64.4560087135423	8263	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.308243172543254	6.820054137687831
scaffold01976	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	23.779578408675523	68.86803947849397	8207	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.691590345163606	6.641433434830402
scaffold01983	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	31.54888319296961	64.49408031246186	8193	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-11.921750564022826	6.971061406080053
scaffold02014	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	27.72970309227547	66.97055562399902	8117	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.596936288436734	6.691734485395187
scaffold02066	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	26.10428073668492	66.36386261821802	8036	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.460704162288822	6.762400288125214
scaffold02117	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	35.016122937397654	66.23000377881345	7939	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.453731462539398	6.7654360894367525
scaffold02134	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	33.42584397521811	67.4042230370464	7909	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.60738177295798	6.687459781325902
scaffold02161	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	24.210922546892945	65.81600102079878	7837	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.364166021833542	6.806411621437833
scaffold02190	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	24.953536131433705	65.15209857527917	7791	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_psychrotolerans	237610	-12.416170980200496	6.785708750945496
scaffold02219	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	24.186491024150847	63.24422058633605	7743	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_psychrotolerans	237610	-11.807182528046235	7.0022725605165785
scaffold02231	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	31.4517549540215	66.10542675819194	7721	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.625271747310254	6.671082751751526
scaffold02259	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	27.22929187353018	66.16148419127254	7654	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.623556516800338	6.674327010857443
scaffold02276	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	26.722856767756333	67.3756071944335	7617	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.602816242432144	6.684096859696338
scaffold02285	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	28.43046967504276	65.72819365872911	7601	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.654848870224548	6.657715723549886
scaffold02295	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	36.334829088029565	59.82578857067441	7577	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-11.574562251910448	6.942461135662653
scaffold02331	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	30.800425475335725	64.84510038558702	7521	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.536407910798578	6.719295534957753
scaffold02340	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	17.090812108281103	65.16868915855447	7499	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	gluconacetobacter	gluconacetobacter_diazotrophicus	33996	-12.66671725271831	5.311957422603882
scaffold02341	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	25.56394185891452	67.64901986931591	7499	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.58485257353802	6.703833862204247
scaffold02363	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	18.645710455764075	63.72654155495979	7460	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-11.906843649701218	6.975009631869519
scaffold02394	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	25.805772862152683	69.44968977609928	7414	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.617500819991545	6.690825296479172
scaffold02406	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	19.49006353927268	59.33486548600784	7397	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-11.124423672841925	6.920729998403175
scaffold02445	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	26.751571467614102	64.45750204974037	7318	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.607383428751811	6.69367503490639
scaffold02471	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	29.939760693164622	62.9624535827259	7271	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.3776508954223	6.784471209720633
scaffold02479	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	23.701846238633237	65.99614218793056	7258	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.443946873623048	6.764181871910134
scaffold02530	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	27.482459818308875	64.82180293501048	7155	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.630164997072614	6.675866353383722
scaffold02537	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	31.222439843312817	65.17907106883044	7148	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.586523404743836	6.695066738972889
scaffold02548	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	27.75059649122807	65.40350877192982	7125	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.486167995180718	6.732262999353673
scaffold02575	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	29.953153661633976	65.57076336954988	7087	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.599281709575436	6.691208010345899
scaffold02608	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	20.32031804628709	62.67215675138436	7043	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.097212102541803	6.9027780458131245
scaffold02647	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	22.65741270749857	68.259874069834	6988	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.552270412048278	6.721289756283733
scaffold02661	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	24.52505384063173	65.25484565685571	6965	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.441121387966684	6.7684550677068485
scaffold02693	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	27.11667870036101	68.70758122743682	6925	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.62798521535265	6.677787872291895
scaffold02696	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	34.62890173410405	66.14161849710983	6920	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.52235248173172	6.728282251578327
scaffold02714	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	17.97954446539968	68.4752647613521	6893	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.670869469535376	6.658513400740279
scaffold02725	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	18.52907822041291	65.3096830473975	6878	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas_psychrotolerans	237610	-12.406947430452249	6.785520821121973
scaffold02731	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	34.213267384346814	59.32499272621472	6874	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-11.333533768804235	6.663461779330842
scaffold02733	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	25.119213973799127	67.37991266375546	6870	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.611324428141268	6.694418973038686
scaffold02753	bin_0001	67.62589928057554	96.80851063829788	5.409923850037735	2.416847853550816	26.540959625511995	68.31480397893505	6836	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	unclassified	286	-12.675583777896316	6.652836340702519
