contig	cluster	completeness	purity	coverage_stddev	gc_content_stddev	coverage	gc_content	length	superkingdom	phylum	class	order	family	genus	species	taxid	x_1	x_2
scaffold00147	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	47.75182325182325	57.01951951951952	37296	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	pantoea_ananatis	553	-23.83967624225693	14.983008260632868
scaffold00167	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	50.49245699161888	56.78576679900015	34005	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.079440809134727	11.575586437943732
scaffold00171	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	54.49639283911765	51.75607873407951	33683	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.641115191457803	3.671794322516758
scaffold00172	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	46.27277059629476	56.82671114552928	33574	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.60209125473317	15.126550109868358
scaffold00173	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	47.66609063552126	58.68962845991121	33563	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.60272080490033	15.745726478990871
scaffold00175	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	45.880907601771526	53.627980343384095	32966	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.426967418129085	9.181052123126928
scaffold00176	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	45.690873703737495	55.42073411793328	32883	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	pantoea_ananatis	553	-22.35215912819109	10.860516237892282
scaffold00178	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	45.20179468332721	54.78378047286537	32652	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	pantoea_agglomerans	549	-22.067359841991784	10.246798075866318
scaffold00183	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	48.584003786086136	58.90203502129673	31695	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.088266547722043	16.01013365252218
scaffold00191	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	51.30062455733694	56.68662674650699	31062	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	pantoea_agglomerans	549	-23.731810529651515	15.413080340659116
scaffold00212	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	46.310400109151686	55.135245761844665	29317	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.16967114691485	10.841331494006596
scaffold00221	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	50.54528501055594	56.29486277269528	28420	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.390850973452483	11.07992481817024
scaffold00223	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	51.42126025853264	57.28575957169526	28391	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	pantoea_agglomerans	549	-22.762174029283425	12.19341109486816
scaffold00225	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	50.91246543288662	55.26838261362831	28206	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.17722858110019	10.264500872242904
scaffold00227	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	48.81098689831957	54.564226716035314	28088	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.512822519951047	10.269696060967023
scaffold00232	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	50.84719584303888	55.37717254972228	27905	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.225357853297343	10.687428607469096
scaffold00235	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	47.18593220956056	55.81971092583828	27467	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.9872735116068	11.206348395402246
scaffold00253	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	44.54149353867266	55.86475050508901	26233	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.268577834294604	10.565738669413124
scaffold00257	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	44.07413407390265	54.2659878114634	25926	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.46667249934295	10.097022577823846
scaffold00260	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	51.709440736838	56.472700308316746	25623	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.887441816449595	11.267748003603645
scaffold00261	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	47.27497352629721	56.48899870573008	25497	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.79974984854816	15.109213138752414
scaffold00274	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	47.80608022288688	53.31257426148236	24407	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	pantoea_agglomerans	549	-23.301764708110188	9.240230853186535
scaffold00278	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	42.9449286188579	55.10873173970784	24096	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.12567918856725	10.864221748087624
scaffold00280	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	46.5006456450202	55.25888282584246	24007	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	pantoea_agglomerans	549	-21.411238544508024	9.998773766151498
scaffold00284	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	44.80054518767037	57.86538058293143	23845	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.35550693679688	15.486254168424326
scaffold00289	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	47.95780896719423	58.45313766477539	23441	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.65951210491188	15.586212370021885
scaffold00292	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	47.52704505357374	57.390593399027495	23239	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.959912239646307	15.304387809309029
scaffold00294	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	45.0801289030179	54.76200844837347	22963	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.84560891983657	10.13720946849119
scaffold00301	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	49.96475732014309	57.65137128472376	22643	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.39887474859512	15.402239594261989
scaffold00302	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	44.500287191269386	55.40582335527769	22633	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.156708199792178	11.001925059236166
scaffold00303	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	49.83420423346028	58.0019484545213	22582	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.646371161600676	15.555655552153064
scaffold00317	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	49.44511632200887	55.2114106351551	21664	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	pantoea_agglomerans	549	-21.856741064708785	10.825925446734844
scaffold00322	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	50.78685082357333	56.72157155522374	21431	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.24398782075922	15.025282907979545
scaffold00355	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	45.15404725992961	56.15384615384615	19890	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.073395067587672	11.206258878005857
scaffold00359	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	45.56616895070567	58.65718960932706	19556	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.39226577898876	15.973069530272967
scaffold00366	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	44.047381546134666	58.499584372402325	19248	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.052478658940892	16.27297543567589
scaffold00369	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	46.1854834492496	56.14704805731319	19123	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.754492816215407	11.309401581238214
scaffold00386	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	47.16630866716787	56.417141016002574	18622	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.67846337126918	11.501248628564516
scaffold00387	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	52.07409002799914	51.59379711393496	18572	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.84074463414923	4.512496964916372
scaffold00389	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	50.97945980915413	54.74149549840962	18549	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.466014172167664	10.320932324121292
scaffold00391	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	41.52335030880919	55.81319752952649	18458	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.10948624613916	10.59586640718254
scaffold00396	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	49.01924439840811	56.1249522978793	18343	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.340637617082763	11.431714816544671
scaffold00397	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	47.42118482118482	56.24351624351625	18315	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-24.118829591053498	14.577681101958666
scaffold00398	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	47.63923047494125	55.51729791769142	18297	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.25414715678187	11.21585004581821
scaffold00416	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	45.15114443567482	56.38741684519111	17738	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-24.00782750171732	14.821775049221516
scaffold00420	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	46.43415438875932	55.12258945332499	17579	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.725895618202102	11.191798006360507
scaffold00440	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	48.99562440870388	55.50496688741722	16912	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.234142355606632	10.543646563315882
scaffold00449	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	45.12552199963687	55.46813532651456	16523	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.81011095474172	10.827128107417918
scaffold00455	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	45.80255319148936	59.58054711246201	16450	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.95370093045181	15.993853144042546
scaffold00457	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	42.066605839416056	56.32603406326034	16440	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.063185157102872	11.784457352391286
scaffold00481	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	46.185984171559866	55.29103906050549	15668	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.808264488767943	10.696055240632276
scaffold00499	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	49.98391927083333	56.92057291666666	15360	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.68306239856173	15.423131987286103
scaffold00500	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	54.444053666796925	53.83613390647388	15354	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.19446442481872	9.69669992168083
scaffold00503	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	50.24444590508742	57.874326278427766	15214	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.70497025493579	15.586190497360237
scaffold00506	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	43.7789057350033	54.02109426499671	15170	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.33702270625363	9.864242657881334
scaffold00516	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	49.21555644729802	53.899143927233816	14952	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.851039379269736	10.10124477544658
scaffold00525	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	45.43695945945946	58.304054054054056	14800	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.406513373006234	15.692541410023786
scaffold00531	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	42.75001698254194	55.11853814278921	14721	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.18868563507663	10.06252517543951
scaffold00533	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	51.090259828594746	56.88341722214665	14702	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.145986997896195	12.55321092177203
scaffold00534	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	47.54611039270401	52.20853467637651	14693	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.539587171895583	8.188624828611793
scaffold00585	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	49.41743648960739	55.80254041570439	13856	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.91672733240823	11.157230584797295
scaffold00587	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	50.56319098200737	55.596502637473804	13839	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	pantoea_agglomerans	549	-22.047217770243527	10.958981136409694
scaffold00590	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	48.807633587786256	54.63467829880044	13755	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-20.78400751590413	9.539443123930807
scaffold00595	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	44.81760362599605	57.365304481321736	13679	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.419674521648243	15.223835977383567
scaffold00608	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	50.465017825311946	55.19904931669637	13464	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.658569008540397	9.9313286096431
scaffold00612	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	44.522310102969705	52.85778242053425	13402	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-22.833889143466266	8.984478577083935
scaffold00622	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	42.52699962448367	56.39504318437852	13315	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-25.118822200904194	14.021277354587792
scaffold00635	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	41.87091817134076	54.83672685363042	13015	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.513066760323305	9.990729242588955
scaffold00638	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	47.93819749095667	54.9526668205957	12993	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.60387927410288	10.146925215614145
scaffold00644	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	42.838404955478126	53.31010452961672	12915	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.626686862989462	8.88474213794862
scaffold00645	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	49.659439368127615	55.94703422642094	12914	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-21.195512956070267	10.523754257711763
scaffold00655	bin_0001	58.27338129496403	96.29629629629629	3.0064965740901513	1.9121882247345805	50.68949629051152	56.423272159312766	12805	bacteria	proteobacteria	gammaproteobacteria	enterobacterales	erwiniaceae	pantoea	unclassified	53335	-23.14113863130871	14.840071091303324
