contig	cluster	completeness	purity	coverage_stddev	gc_content_stddev	coverage	gc_content	length	superkingdom	phylum	class	order	family	genus	species	taxid	x_1	x_2
scaffold00029	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	18.81829809645625	60.529681739522985	39873	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.654060666538246	4.672260908748944
scaffold00031	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	16.541028960125892	58.16898906063606	39399	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-20.293184625639142	3.161823398579483
scaffold00032	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.497715388130173	70.15281514951515	39394	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	3.141621555217123	26.72605480022688
scaffold00033	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	20.601155775056643	59.634428858735774	39281	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-21.266590470490883	4.515393854085241
scaffold00034	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.447987655908449	71.68059663109167	38885	bacteria	actinobacteria	actinomycetia	corynebacteriales	mycobacteriaceae	unclassified	unclassified	1762	2.8482102135887404	26.973133105687356
scaffold00035	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	25.61888066819623	57.80464540743987	38791	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	komagataeibacter	komagataeibacter_saccharivorans	265959	-19.345411403350514	2.1926990773854445
scaffold00037	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	24.623011243105644	60.521849809079335	37712	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_sp._w19	2067395	-21.29260924500462	3.9598761502412794
scaffold00038	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	21.251939864209504	60.96831555124474	37116	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-21.416489426501965	4.566356444728187
scaffold00039	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	22.07819775403999	60.36154478225144	36510	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.3817028717176	4.522457870343911
scaffold00040	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	15.55827004690641	59.64094259548805	35816	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.363469982289867	4.230048782509554
scaffold00041	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.342768352091383	70.32028669018422	35718	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	2.91634609515788	26.90987246470745
scaffold00042	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.000812916970343	70.46868868083197	35674	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	2.8565006069475283	26.95640671428957
scaffold00043	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.008724131116068	72.0912504587933	35419	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	2.8595387490034425	26.9673832911332
scaffold00046	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.856952741468032	71.48518365174188	33814	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	2.8704541739550358	26.95348018444563
scaffold00047	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.144028414977061	66.3016131419269	33785	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	3.5895246638259377	26.218795339120295
scaffold00048	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	14.169936206535086	57.28233849471383	33389	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-19.41039247616084	2.1455352391154205
scaffold00049	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	20.329508990736816	60.404431797541925	33034	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.26896233443422	4.346107766414428
scaffold00051	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.78528986176534	69.9147193744035	32481	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	3.068054534680676	26.78786514403446
scaffold00056	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.236699515193765	70.76586710605532	31559	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	2.801152772955577	27.00311322284309
scaffold00057	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	17.66573630625773	60.10339687272035	31529	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-21.382836708225984	4.454540773039389
scaffold00059	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.133828388236449	68.61853511727567	30569	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	2.9069869303441043	26.88982990527319
scaffold00061	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.350470094018803	69.29719277188771	29994	bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	2	2.9429804796413874	26.861555748529355
scaffold00062	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	17.19758840814672	60.54649238355794	29607	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.451616063344936	4.549415483486131
scaffold00065	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.935849316483592	70.8171206225681	29041	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	2.925258720834215	26.90228512787137
scaffold00067	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.544776892017808	71.57055595817373	28977	bacteria	actinobacteria	actinomycetia	pseudonocardiales	pseudonocardiaceae	pseudonocardia	pseudonocardia_sp._scn_72-86	1660131	2.971853941534486	26.8746548110293
scaffold00069	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	18.60010411244144	61.72479611313552	28815	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.51564811458934	4.62001632302219
scaffold00070	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	19.21298664891194	60.48989031783299	28537	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.36933708996199	4.505078154344833
scaffold00071	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	16.867113246589277	60.52327008732858	28513	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.446494473374536	4.30849420318427
scaffold00072	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	18.98055408505382	60.250573495676726	28335	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.542008895799544	4.397723077325923
scaffold00073	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	20.3056686612612	58.80749212194172	28243	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_sp._w19	2067395	-20.60453833658236	3.7626030585374552
scaffold00074	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.320022716785576	67.52919461896141	28173	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	3.174635963349895	26.622676768304885
scaffold00075	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.008973802286873	70.74829931972789	27636	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	2.9582607814426174	26.87954703501217
scaffold00076	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	17.040377975649644	59.57841177539524	27515	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.52676918435473	4.51323630857498
scaffold00077	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.600218221494817	70.12547735951992	27495	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	2.951201414704156	26.88010564023251
scaffold00078	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	18.668009817209423	59.04611890545441	27299	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-21.10100816004097	3.89329654170257
scaffold00079	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.84137342875153	71.40049686677297	26969	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	2.946956367773454	26.89576225317436
scaffold00080	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.52299001084964	66.71779714916383	26729	bacteria	actinobacteria	actinomycetia	streptomycetales	streptomycetaceae	streptomyces	streptomyces_sp._ov198	1882787	3.2141955461917555	26.571574770420668
scaffold00082	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.059104410271836	69.79734556528932	26597	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	3.035099020245938	26.793365821057403
scaffold00083	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	17.841936578560386	59.54149541872479	26521	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-21.27235044176713	3.995469605358544
scaffold00084	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	19.123340374170187	60.19538322269161	26512	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.32211248755411	4.517279925230616
scaffold00085	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	16.607759927250683	60.12806911185208	26392	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-20.9737645852426	4.01481962747944
scaffold00086	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	21.08081769385968	60.13932772469451	26269	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-21.18358351270084	3.5957629896482293
scaffold00088	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.152812827580853	69.8140311371666	25757	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	2.843901251279493	26.95680830573968
scaffold00089	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.418200210092207	70.82441738318484	25703	bacteria	actinobacteria	actinomycetia	streptosporangiales	streptosporangiaceae	unclassified	unclassified	2004	3.3155013071612687	26.588004878555854
scaffold00090	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.573433997876608	69.28158546655656	25431	bacteria	actinobacteria	actinomycetia	jiangellales	jiangellaceae	jiangella	jiangella_sp._dsm_45060	1798224	3.2918278431613115	26.57079788458582
scaffold00091	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	19.073314483692407	59.25689936681136	25111	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-20.802336584109486	3.908906160807673
scaffold00093	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.267117497886728	70.48665620094191	24843	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	2.949146081024079	26.892616869768915
scaffold00095	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.686264181523502	69.16936790923825	24680	bacteria	actinobacteria	actinomycetia	corynebacteriales	unclassified	unclassified	unclassified	85007	2.8773204753517643	26.91385731588872
scaffold00096	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	18.40608847828741	60.921411419966624	24571	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.568494412749715	4.730295735191555
scaffold00102	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.80063424947146	70.15644820295984	23650	bacteria	actinobacteria	actinomycetia	streptomycetales	unclassified	unclassified	unclassified	85011	2.956106357666203	26.866276366927625
scaffold00108	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	22.342319102282985	60.239047250526674	23259	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.352190342722544	4.456010268251887
scaffold00113	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.438506427975955	69.17642929226449	22791	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	3.175035028436122	26.64541977269282
scaffold00114	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	16.261924612751766	58.44047566808548	22789	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-20.33982718091242	3.4641285967361224
scaffold00115	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.49304183677949	69.5596821633961	22779	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	2.820601390929059	26.96453602190715
scaffold00117	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	15.901374328253018	59.41767245176637	22702	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-20.832182744603266	3.823907139471777
scaffold00119	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.97688982976096	69.15409720384581	22674	bacteria	actinobacteria	actinomycetia	pseudonocardiales	pseudonocardiaceae	pseudonocardia	unclassified	1847	2.945098778034416	26.86425253175972
scaffold00125	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	10.328955569406109	67.63422669397204	22462	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	3.0511712089760565	26.715014809695287
scaffold00127	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	19.01053477368092	60.61512364967414	22402	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-21.476477668477227	4.565406316202918
scaffold00129	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	19.54037988826816	60.625698324022345	22375	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-21.39344359042755	4.558544284502335
scaffold00130	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	18.016292185122197	59.25610956942082	22342	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-20.41419377752919	3.258803610978031
scaffold00132	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.779411764705882	70.43083288361215	22236	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	3.031773710442279	26.80875894441717
scaffold00133	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.096239989140763	68.29555223745533	22101	bacteria	actinobacteria	actinomycetia	streptomycetales	streptomycetaceae	unclassified	unclassified	2062	3.1348521694730795	26.670949578977226
scaffold00134	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.858424725822532	71.53086195957582	22066	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	3.0666876465247914	26.813355610111746
scaffold00135	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.610074033701231	71.61284462006631	22017	bacteria	actinobacteria	unclassified	unclassified	unclassified	unclassified	unclassified	201174	3.0825552418952573	26.791554876533425
scaffold00137	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	19.67840580375591	57.92736121952339	21779	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-20.55763699990471	3.689463126550498
scaffold00139	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.837716662814882	69.15645944072105	21635	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	3.641409617176522	26.27460346136601
scaffold00140	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.360625318921928	69.67574337802107	21557	bacteria	actinobacteria	unclassified	unclassified	unclassified	unclassified	actinobacteria_bacterium	2900548	3.119377782603949	26.70566020722919
scaffold00141	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.1220001867588	70.3473713698758	21418	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	3.3282447437682543	26.561955145404767
scaffold00142	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	15.633655470069431	60.71495590167011	21316	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_siamensis	110479	-21.370716049198432	4.328864834751785
scaffold00143	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.275405836539363	72.0793844421507	21314	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	2.883735658042268	26.951709552038277
scaffold00144	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.398756535255052	68.9510621261363	21231	bacteria	actinobacteria	actinomycetia	pseudonocardiales	pseudonocardiaceae	pseudonocardia	unclassified	1847	3.1739150283408937	26.638566478040257
scaffold00149	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	14.583107819398943	56.948203010017565	21063	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-18.87114971894385	1.551531661847766
scaffold00150	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	16.63727121464226	61.56405990016639	21035	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.46004308604715	4.606707709108323
scaffold00151	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.997668775869451	68.83771825491222	21019	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	3.4816921140679766	26.40072673086055
scaffold00152	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.201001908396949	70.6631679389313	20960	bacteria	actinobacteria	actinomycetia	unclassified	unclassified	unclassified	unclassified	1760	2.870339597191431	26.94226243991649
scaffold00153	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.973118792971734	69.02692895339955	20944	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	3.820909588052993	26.11999854288937
scaffold00155	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	19.058446833930702	56.48745519713262	20925	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_astilbis	610244	-16.336304359192585	-2.4345557078630184
scaffold00158	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.199468599033816	71.77777777777777	20700	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	2.923072528987835	26.91863916002269
scaffold00163	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.38092675050154	69.51607378773792	20437	bacteria	actinobacteria	actinomycetia	corynebacteriales	unclassified	unclassified	unclassified	85007	2.979462837714104	26.83772632531566
scaffold00164	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	21.244250478105236	55.65635267003383	20393	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-19.323976433602887	1.966999651127731
scaffold00165	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.358500761408852	71.58716903276515	20357	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	3.01153649736094	26.851016313942925
scaffold00166	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.722975304382116	71.75038201804111	20287	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	3.029196113102588	26.83365557118232
scaffold00170	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	9.91690415479226	70.24148792560372	20001	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	3.569827633142184	26.369275691429188
scaffold00172	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	19.985371474375032	56.07434497269676	19961	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_astilbis	610244	-15.633243634249435	-3.649321408069947
scaffold00175	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	17.09383039903143	60.69212530898452	19823	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.538394184641977	4.563111663169024
scaffold00177	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.407467204843591	71.11503531786074	19820	bacteria	actinobacteria	actinomycetia	sporichthyales	sporichthyaceae	sporichthya	sporichthya_polymorpha	35751	2.9288554326195517	26.902888493594467
scaffold00178	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	21.368314527146687	61.7669382178819	19763	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-21.47745720757565	4.5608314835017785
scaffold00182	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.983325684564784	67.58451889245832	19611	bacteria	proteobacteria	betaproteobacteria	burkholderiales	burkholderiaceae	unclassified	unclassified	119060	3.1578216705635227	26.61717775712609
scaffold00183	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	19.57042972338471	59.68663876696948	19594	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	unclassified	91914	-20.661177650272784	3.819065208694134
scaffold00186	bin_0002	61.15107913669065	98.82352941176471	1.3593981121896288	1.6978204334716698	8.482109520846297	70.73221323376893	19284	bacteria	actinobacteria	actinomycetia	corynebacteriales	nocardiaceae	rhodococcus	rhodococcus_cavernicola	2495913	2.9443254208577945	26.886056190007228
scaffold00190	bin_0003	38.1294964028777	96.22641509433963	1.0854655373519713	2.3142627889442116	6.503796941641527	60.31415791116197	19226	bacteria	proteobacteria	alphaproteobacteria	sphingomonadales	sphingomonadaceae	sphingomonas	unclassified	13687	-12.525992114435605	15.85051046611371
scaffold00194	bin_0001	91.36690647482014	96.8503937007874	2.7312486187572405	1.6769084142350792	20.98749080206034	61.34762955955009	19026	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	asaia	asaia_bogorensis	91915	-21.562413971829457	4.779328794925494
